,ticker,open,high,low,close,volume,timestamp
44,SKYW,17.79,18.0,17.6601,17.89,369813.0,2022-11-18
45,SKYW,17.86,18.155,17.51,17.75,361759.0,2022-11-21
46,SKYW,17.84,17.84,17.39,17.45,266275.0,2022-11-22
47,SKYW,17.48,17.81,17.3415,17.75,291318.0,2022-11-23
48,SKYW,17.69,18.07,17.69,18.07,126806.0,2022-11-25
49,SKYW,17.91,18.08,17.7,17.91,550199.0,2022-11-28
50,SKYW,17.9,18.44,17.9,18.33,403054.0,2022-11-29
51,SKYW,18.38,18.5,18.06,18.45,335096.0,2022-11-30
52,SKYW,18.59,18.72,17.95,18.07,222234.0,2022-12-01
53,SKYW,17.84,18.215,17.67,18.12,280547.0,2022-12-02
54,SKYW,18.25,18.35,18.02,18.33,430718.0,2022-12-05
55,SKYW,18.33,18.7,18.265,18.48,445612.0,2022-12-06
56,SKYW,18.35,18.39,17.7,18.01,789414.0,2022-12-07
57,SKYW,18.17,18.36,17.63,17.89,508171.0,2022-12-08
58,SKYW,17.73,18.39,17.73,18.17,1488870.0,2022-12-09
59,SKYW,18.2,18.65,18.09,18.6,533392.0,2022-12-12
60,SKYW,18.93,19.22,18.41,18.47,703828.0,2022-12-13
61,SKYW,18.64,19.11,18.51,18.8,541676.0,2022-12-14
62,SKYW,18.57,18.595,18.01,18.05,544052.0,2022-12-15
63,SKYW,17.32,17.56,16.41,16.65,1726949.0,2022-12-16
64,SKYW,16.66,16.818,16.06,16.23,997917.0,2022-12-19
65,SKYW,16.12,16.2899,15.81,15.82,644130.0,2022-12-20
66,SKYW,15.93,16.14,15.48,15.67,624517.0,2022-12-21
67,SKYW,15.53,15.63,14.95,15.62,803924.0,2022-12-22
68,SKYW,15.58,15.76,15.41,15.6,320828.0,2022-12-23
69,SKYW,15.41,15.41,15.0926,15.29,457067.0,2022-12-27
70,SKYW,15.3,15.4,14.82,14.87,471774.0,2022-12-28
71,SKYW,14.86,16.0,14.76,15.95,580721.0,2022-12-29
72,SKYW,15.77,16.89,15.6401,16.51,1005933.0,2022-12-30
73,SKYW,16.79,16.87,16.145,16.43,647315.0,2023-01-03
74,SKYW,16.59,17.4,16.59,17.36,597923.0,2023-01-04
75,SKYW,17.27,17.61,17.01,17.58,376871.0,2023-01-05
76,SKYW,17.69,18.38,17.6,18.28,389421.0,2023-01-06
77,SKYW,18.24,18.83,18.24,18.58,433346.0,2023-01-09
78,SKYW,18.6,19.02,18.36,19.01,310321.0,2023-01-10
79,SKYW,18.98,19.33,18.9094,19.3,398501.0,2023-01-11
80,SKYW,19.69,20.0,19.3449,20.0,398244.0,2023-01-12
81,SKYW,19.28,20.7297,19.28,20.4,351408.0,2023-01-13
82,SKYW,20.25,20.31,19.461,19.75,299163.0,2023-01-17
83,SKYW,20.06,20.45,19.43,19.48,368328.0,2023-01-18
84,SKYW,19.27,19.5374,18.96,19.52,349721.0,2023-01-19
85,SKYW,19.7,19.7264,19.37,19.59,427919.0,2023-01-20
86,SKYW,19.66,20.16,19.52,20.05,366314.0,2023-01-23
87,SKYW,19.91,20.2469,19.765,19.79,216156.0,2023-01-24
88,SKYW,19.72,19.87,19.38,19.86,272864.0,2023-01-25
89,SKYW,19.91,20.01,19.43,20.0,198154.0,2023-01-26
90,SKYW,19.95,20.36,19.895,20.26,248589.0,2023-01-27
91,SKYW,20.2,20.44,19.91,19.95,332140.0,2023-01-30
92,SKYW,19.99,20.81,19.99,20.76,418715.0,2023-01-31
93,SKYW,20.64,20.7,19.74,20.41,650418.0,2023-02-01
94,SKYW,20.7,22.175,20.7,21.89,588404.0,2023-02-02
95,SKYW,18.7,19.01,16.59,18.53,1777478.0,2023-02-03
96,SKYW,18.27,18.645,18.0,18.49,621913.0,2023-02-06
97,SKYW,18.41,18.87,18.15,18.65,635914.0,2023-02-07
98,SKYW,18.64,19.28,18.52,19.17,556175.0,2023-02-08
99,SKYW,19.43,19.99,19.045,19.11,526116.0,2023-02-09
100,SKYW,19.17,19.4,18.5638,19.0,566512.0,2023-02-10
101,SKYW,19.0,19.67,18.79,19.52,567891.0,2023-02-13
102,SKYW,19.38,20.655,19.25,20.51,815752.0,2023-02-14
103,SKYW,20.51,20.92,20.4,20.68,657413.0,2023-02-15
104,SKYW,20.38,20.655,20.1,20.21,582620.0,2023-02-16
105,SKYW,20.25,20.685,19.93,20.48,677344.0,2023-02-17
106,SKYW,20.2,20.3299,19.32,19.35,661435.0,2023-02-21
107,SKYW,19.37,19.89,19.31,19.5,704944.0,2023-02-22
108,SKYW,19.67,20.105,19.59,20.05,593844.0,2023-02-23
109,SKYW,19.59,20.05,19.2,19.79,567248.0,2023-02-24
110,SKYW,19.27,19.56,18.0,18.99,1775124.0,2023-02-27
111,SKYW,18.92,19.35,18.69,19.07,790030.0,2023-02-28
112,SKYW,19.0,19.53,18.95,19.28,860651.0,2023-03-01
113,SKYW,19.09,20.62,19.09,20.5,763047.0,2023-03-02
114,SKYW,20.74,20.9872,20.56,20.83,746900.0,2023-03-03
115,SKYW,20.98,21.045,20.11,20.15,938460.0,2023-03-06
116,SKYW,20.23,20.98,20.1,20.98,766552.0,2023-03-07
117,SKYW,21.03,21.22,20.74,21.18,853585.0,2023-03-08
118,SKYW,21.05,21.58,20.23,20.24,776978.0,2023-03-09
119,SKYW,20.4,20.43,19.425,19.49,3646749.0,2023-03-10
120,SKYW,19.05,19.65,18.83,19.06,789711.0,2023-03-13
121,SKYW,19.53,20.06,19.33,19.7,938266.0,2023-03-14
122,SKYW,18.99,19.19,18.13,18.39,867022.0,2023-03-15
123,SKYW,18.22,18.69,17.93,18.45,681429.0,2023-03-16
124,SKYW,18.26,18.4,17.845,17.89,1429281.0,2023-03-17
125,SKYW,17.875,18.56,17.875,18.33,705308.0,2023-03-20
126,SKYW,18.74,19.2,18.63,18.645,606435.0,2023-03-21
127,SKYW,18.67,18.94,18.21,18.23,569564.0,2023-03-22
128,SKYW,18.41,19.085,18.2,18.39,530663.0,2023-03-23
129,SKYW,18.14,18.94,17.84,18.8,617766.0,2023-03-24
130,SKYW,19.11,19.98,19.11,19.85,619481.0,2023-03-27
131,SKYW,19.71,20.525,19.6916,20.38,546621.0,2023-03-28
132,SKYW,20.66,21.01,20.6,20.84,531299.0,2023-03-29
133,SKYW,20.92,21.625,20.92,21.46,481031.0,2023-03-30
134,SKYW,21.52,22.36,21.49,22.17,674705.0,2023-03-31
135,SKYW,22.0,22.25,21.5,22.1,651609.0,2023-04-03
136,SKYW,22.21,22.37,21.87,22.18,403924.0,2023-04-04
137,SKYW,22.04,22.32,21.85,22.15,314463.0,2023-04-05
138,SKYW,22.3,22.63,22.18,22.47,370491.0,2023-04-06
139,SKYW,22.62,22.97,22.47,22.81,1063043.0,2023-04-10
140,SKYW,22.86,23.75,22.86,23.4,528822.0,2023-04-11
141,SKYW,23.47,23.68,22.78,23.23,454900.0,2023-04-12
142,SKYW,23.48,23.875,23.24,23.69,419924.0,2023-04-13
143,SKYW,23.71,23.985,23.42,23.65,416631.0,2023-04-14
144,SKYW,23.72,24.01,23.72,23.87,317837.0,2023-04-17
145,SKYW,23.93,23.965,23.59,23.73,332742.0,2023-04-18
146,SKYW,23.47,24.25,23.47,24.19,345788.0,2023-04-19
147,SKYW,23.81,24.335,23.81,24.2,439761.0,2023-04-20
148,SKYW,24.14,24.3196,24.02,24.21,354838.0,2023-04-21
149,SKYW,24.26,24.455,23.93,24.07,323042.0,2023-04-24
150,SKYW,23.74,23.91,23.37,23.56,352124.0,2023-04-25
151,SKYW,23.53,24.06,23.51,23.66,382881.0,2023-04-26
152,SKYW,23.99,24.55,23.595,24.07,666683.0,2023-04-27
153,SKYW,24.65,29.31,24.38,28.3,1706435.0,2023-04-28
154,SKYW,28.22,28.41,27.55,27.62,776011.0,2023-05-01
155,SKYW,27.68,27.77,26.81,27.41,491992.0,2023-05-02
156,SKYW,27.61,28.77,27.505,28.45,765563.0,2023-05-03
157,SKYW,28.01,28.29,26.98,27.18,751647.0,2023-05-04
158,SKYW,27.61,28.475,27.53,28.06,567105.0,2023-05-05
159,SKYW,28.08,28.125,27.27,27.36,443322.0,2023-05-08
160,SKYW,27.21,27.36,26.88,26.94,514392.0,2023-05-09
161,SKYW,27.42,27.45,26.21,26.44,520623.0,2023-05-10
162,SKYW,26.34,26.47,25.79,25.84,480078.0,2023-05-11
163,SKYW,26.09,26.36,25.82,26.1,489860.0,2023-05-12
164,SKYW,26.21,26.64,26.16,26.59,362478.0,2023-05-15
165,SKYW,26.29,27.02,26.11,26.63,426703.0,2023-05-16
166,SKYW,27.0,28.36,26.93,28.25,689639.0,2023-05-17
167,SKYW,28.0,28.73,27.95,28.6,570513.0,2023-05-18
168,SKYW,28.77,28.83,28.375,28.53,592457.0,2023-05-19
169,SKYW,28.6,28.78,28.31,28.52,712540.0,2023-05-22
170,SKYW,28.34,29.105,28.33,28.63,407778.0,2023-05-23
171,SKYW,28.34,28.7,28.0677,28.62,377424.0,2023-05-24
172,SKYW,28.6,29.195,28.545,29.14,495171.0,2023-05-25
173,SKYW,29.36,30.59,29.35,30.38,770080.0,2023-05-26
174,SKYW,30.63,31.01,30.26,30.33,417417.0,2023-05-30
175,SKYW,30.51,30.6,29.5,29.91,600835.0,2023-05-31
176,SKYW,29.82,31.4,29.625,31.31,807562.0,2023-06-01
177,SKYW,31.66,33.18,31.54,32.36,905584.0,2023-06-02
178,SKYW,31.94,33.3,31.93,33.23,563792.0,2023-06-05
179,SKYW,33.03,34.25,32.96,34.06,618945.0,2023-06-06
180,SKYW,34.3,34.42,33.63,34.05,559714.0,2023-06-07
181,SKYW,33.74,34.3,33.5421,34.05,474195.0,2023-06-08
182,SKYW,34.17,34.2,33.315,33.97,3568288.0,2023-06-09
183,SKYW,34.03,35.46,33.9758,35.29,973675.0,2023-06-12
184,SKYW,35.63,37.89,35.51,37.32,744503.0,2023-06-13
185,SKYW,37.38,37.92,36.58,36.9,897655.0,2023-06-14
186,SKYW,37.72,40.02,37.68,38.565,1627949.0,2023-06-15
187,SKYW,38.75,39.17,38.38,38.69,2858985.0,2023-06-16
188,SKYW,38.49,39.4,38.28,39.37,769011.0,2023-06-20
189,SKYW,39.37,39.77,39.05,39.64,565657.0,2023-06-21
190,SKYW,39.29,39.67,39.18,39.6,456508.0,2023-06-22
191,SKYW,38.83,39.73,38.805,39.57,922295.0,2023-06-23
192,SKYW,39.76,40.3327,38.74,38.91,484569.0,2023-06-26
193,SKYW,39.11,40.05,39.08,39.17,555904.0,2023-06-27
194,SKYW,39.04,39.735,38.9,39.65,465007.0,2023-06-28
195,SKYW,39.8,40.76,39.78,40.38,510418.0,2023-06-29
196,SKYW,40.85,41.15,40.19,40.72,494287.0,2023-06-30
197,SKYW,40.37,40.978,40.34,40.88,212778.0,2023-07-03
198,SKYW,40.39,40.84,39.7601,40.16,370412.0,2023-07-05
199,SKYW,39.42,39.99,39.08,39.66,397650.0,2023-07-06
200,SKYW,39.98,41.44,39.96,40.86,438121.0,2023-07-07
201,SKYW,40.74,42.21,40.73,42.19,512523.0,2023-07-10
202,SKYW,42.49,42.56,41.06,41.75,384511.0,2023-07-11
203,SKYW,42.22,42.46,40.99,41.12,391675.0,2023-07-12
204,SKYW,41.68,41.798,41.1,41.47,350600.0,2023-07-13
205,SKYW,41.41,41.41,39.97,40.43,370355.0,2023-07-14
206,SKYW,40.43,40.83,40.2222,40.45,233381.0,2023-07-17
207,SKYW,40.65,42.0,40.47,41.87,338915.0,2023-07-18
208,SKYW,42.0,42.39,41.5978,42.37,270909.0,2023-07-19
209,SKYW,42.15,42.15,41.25,41.51,309368.0,2023-07-20
210,SKYW,41.83,42.17,40.97,41.07,290435.0,2023-07-21
211,SKYW,40.79,41.078,40.43,40.83,308499.0,2023-07-24
212,SKYW,40.4,40.43,39.38,40.32,325979.0,2023-07-25
213,SKYW,40.42,41.14,39.61,40.21,374210.0,2023-07-26
214,SKYW,39.86,40.15,39.06,39.65,585178.0,2023-07-27
215,SKYW,40.91,45.9787,40.3326,44.54,1196989.0,2023-07-28
216,SKYW,44.85,44.85,43.465,43.99,554492.0,2023-07-31
217,SKYW,43.72,44.478,43.07,44.37,461109.0,2023-08-01
218,SKYW,43.66,44.95,43.32,44.52,383973.0,2023-08-02
219,SKYW,44.04,44.22,42.9,43.03,359415.0,2023-08-03
220,SKYW,43.49,43.72,41.785,42.08,447071.0,2023-08-04
221,SKYW,42.19,43.95,42.19,43.11,372631.0,2023-08-07
222,SKYW,42.4,43.33,42.24,43.24,381195.0,2023-08-08
223,SKYW,43.07,43.28,42.09,42.58,329015.0,2023-08-09
224,SKYW,43.18,43.4501,41.48,41.96,294299.0,2023-08-10
225,SKYW,41.67,42.37,41.58,42.01,213732.0,2023-08-11
226,SKYW,41.53,42.596,41.51,42.19,271441.0,2023-08-14
227,SKYW,41.7,41.9,40.98,41.17,217845.0,2023-08-15
228,SKYW,41.11,41.88,40.25,40.39,261550.0,2023-08-16
229,SKYW,40.5,40.73,39.63,40.09,349919.0,2023-08-17
230,SKYW,39.58,40.25,39.39,39.97,345015.0,2023-08-18
231,SKYW,40.07,40.65,39.73,40.44,370872.0,2023-08-21
232,SKYW,40.63,41.08,39.48,40.33,334489.0,2023-08-22
233,SKYW,40.3,41.59,40.17,41.26,358731.0,2023-08-23
234,SKYW,41.0,41.32,40.195,40.28,381970.0,2023-08-24
235,SKYW,40.36,40.7,39.66,40.17,341411.0,2023-08-25
236,SKYW,40.65,41.99,40.65,41.85,372288.0,2023-08-28
237,SKYW,41.8,43.89,41.69,43.38,662791.0,2023-08-29
238,SKYW,43.04,43.4,41.32,41.4,455019.0,2023-08-30
239,SKYW,43.18,45.22,43.01,45.1,691635.0,2023-08-31
240,SKYW,45.44,46.07,44.23,44.38,382812.0,2023-09-01
241,SKYW,43.99,44.02,41.94,43.62,489714.0,2023-09-05
242,SKYW,43.47,44.69,43.25,43.38,384744.0,2023-09-06
243,SKYW,43.24,43.67,42.82,43.52,365297.0,2023-09-07
244,SKYW,43.43,43.43,42.11,42.52,713435.0,2023-09-08
245,SKYW,43.08,44.395,42.98,43.81,469590.0,2023-09-11
246,SKYW,43.81,44.155,43.2,43.27,335058.0,2023-09-12
247,SKYW,42.35,43.33,41.12,42.37,432566.0,2023-09-13
248,SKYW,43.09,43.535,42.29,43.24,448409.0,2023-09-14
249,SKYW,43.18,43.31,42.49,42.87,1928767.0,2023-09-15
250,SKYW,42.89,43.19,41.78,41.79,398680.0,2023-09-18
251,SKYW,41.97,42.53,41.14,41.79,356548.0,2023-09-19
252,SKYW,42.15,42.54,41.48,41.52,334892.0,2023-09-20
253,SKYW,41.1,42.29,40.95,42.17,291953.0,2023-09-21
254,SKYW,42.37,42.38,41.68,41.93,198126.0,2023-09-22
255,SKYW,41.65,42.54,41.65,41.98,383558.0,2023-09-25
256,SKYW,41.96,42.46,40.91,41.47,291502.0,2023-09-26
257,SKYW,41.74,42.465,41.455,42.13,221916.0,2023-09-27
258,SKYW,42.08,43.745,41.95,42.88,357201.0,2023-09-28
259,SKYW,43.11,43.44,41.91,41.94,249962.0,2023-09-29
260,SKYW,41.76,42.23,41.04,41.24,376257.0,2023-10-02
261,SKYW,41.06,41.41,39.45,40.22,425290.0,2023-10-03
262,SKYW,40.29,42.11,40.29,41.44,316031.0,2023-10-04
263,SKYW,41.49,41.755,41.1,41.32,233055.0,2023-10-05
264,SKYW,40.85,42.37,40.84,41.58,291550.0,2023-10-06
265,SKYW,40.84,41.44,39.95,41.0,267917.0,2023-10-09
266,SKYW,41.0,41.86,40.68,40.71,293220.0,2023-10-10
267,SKYW,40.71,41.8049,40.38,41.22,322485.0,2023-10-11
268,SKYW,41.66,41.755,40.31,41.04,295525.0,2023-10-12
269,SKYW,40.93,41.11,39.64,39.67,261389.0,2023-10-13
270,SKYW,39.9,40.73,39.84,40.0,264780.0,2023-10-16
271,SKYW,40.04,40.93,40.04,40.32,261998.0,2023-10-17
272,SKYW,39.58,39.93,37.78,37.86,359489.0,2023-10-18
273,SKYW,38.16,38.71,37.39,37.62,432557.0,2023-10-19
274,SKYW,37.75,37.99,37.04,37.24,391981.0,2023-10-20
275,SKYW,36.91,38.13,36.91,37.43,316428.0,2023-10-23
276,SKYW,37.79,38.34,37.42,38.14,372060.0,2023-10-24
277,SKYW,38.19,38.67,37.75,38.02,342800.0,2023-10-25
278,SKYW,37.94,38.42,37.21,37.87,522414.0,2023-10-26
279,SKYW,38.5,42.73,38.5,42.27,907966.0,2023-10-27
280,SKYW,43.0,45.305,42.86,43.15,849635.0,2023-10-30
281,SKYW,42.96,43.075,41.18,42.17,521933.0,2023-10-31
282,SKYW,42.51,42.925,41.29,42.19,331282.0,2023-11-01
283,SKYW,43.11,44.21,43.08,43.76,456967.0,2023-11-02
284,SKYW,44.6,45.16,44.31,44.51,300301.0,2023-11-03
285,SKYW,44.46,44.56,43.255,44.03,243217.0,2023-11-06
286,SKYW,43.66,44.56,43.65,43.82,241680.0,2023-11-07
287,SKYW,44.42,44.89,43.275,43.39,336827.0,2023-11-08
288,SKYW,43.71,43.88,42.34,42.92,267985.0,2023-11-09
289,SKYW,42.92,43.39,41.9625,42.74,322353.0,2023-11-10
290,SKYW,42.26,43.7699,42.11,43.08,275201.0,2023-11-13
291,SKYW,44.61,45.4,43.72,45.37,436104.0,2023-11-14
292,SKYW,45.04,47.21,45.04,46.56,764700.0,2023-11-15
293,SKYW,46.52,47.145,44.71,46.29,772609.0,2023-11-16
294,SKYW,46.71,47.35,46.18,46.55,271340.0,2023-11-17
295,SKYW,46.21,47.48,46.135,47.36,325760.0,2023-11-20
296,SKYW,47.27,47.36,46.14,46.5,246360.0,2023-11-21
297,SKYW,47.27,48.25,46.14,46.31,297734.0,2023-11-22
298,SKYW,46.64,47.2,46.21,46.44,131699.0,2023-11-24
299,SKYW,46.28,46.93,45.88,46.45,327254.0,2023-11-27
300,SKYW,46.52,46.52,45.42,46.11,256904.0,2023-11-28
301,SKYW,46.16,47.6199,45.97,46.05,268610.0,2023-11-29
302,SKYW,46.14,47.41,45.988,47.28,295553.0,2023-11-30
303,SKYW,47.06,48.53,46.76,48.2,338555.0,2023-12-01
304,SKYW,48.09,49.98,48.09,49.56,526329.0,2023-12-04
305,SKYW,49.05,49.2,47.86,49.19,431671.0,2023-12-05
306,SKYW,49.81,50.48,48.28,48.38,332193.0,2023-12-06
307,SKYW,48.73,49.22,47.58,48.39,391188.0,2023-12-07
308,SKYW,48.34,49.245,48.15,49.01,591221.0,2023-12-08
309,SKYW,48.86,48.86,47.32,48.68,361696.0,2023-12-11
310,SKYW,48.5,49.675,48.42,48.98,519473.0,2023-12-12
311,SKYW,48.9,49.95,47.33,49.88,468985.0,2023-12-13
312,SKYW,50.25,51.06,48.65,49.01,450064.0,2023-12-14
313,SKYW,49.23,49.5199,48.58,49.37,1977650.0,2023-12-15
314,SKYW,49.37,50.87,49.03,50.34,403620.0,2023-12-18
315,SKYW,50.62,51.87,50.6,51.13,320705.0,2023-12-19
316,SKYW,51.2,52.32,50.34,50.35,345842.0,2023-12-20
317,SKYW,51.13,51.648,50.6,50.83,211290.0,2023-12-21
318,SKYW,50.73,52.2,50.73,51.7,263677.0,2023-12-22
319,SKYW,51.7,52.29,51.05,51.96,230295.0,2023-12-26
320,SKYW,52.0,53.13,51.91,52.61,301551.0,2023-12-27
321,SKYW,52.55,53.76,52.55,52.87,282275.0,2023-12-28
322,SKYW,52.67,52.82,51.87,52.2,256188.0,2023-12-29
323,SKYW,51.86,52.4,50.5763,51.69,275584.0,2024-01-02
324,SKYW,51.01,51.01,49.49,50.01,405617.0,2024-01-03
325,SKYW,50.46,52.24,50.46,51.48,341417.0,2024-01-04
326,SKYW,50.96,52.3499,50.96,51.21,281450.0,2024-01-05
327,SKYW,51.34,52.105,50.73,51.64,274514.0,2024-01-08
328,SKYW,51.0,51.4,50.33,50.35,193133.0,2024-01-09
329,SKYW,50.37,50.7826,49.82,50.27,201073.0,2024-01-10
330,SKYW,50.29,50.48,48.6,50.28,266036.0,2024-01-11
331,SKYW,50.02,50.145,48.64,49.72,281811.0,2024-01-12
332,SKYW,49.12,49.415,48.28,49.22,301660.0,2024-01-16
333,SKYW,48.43,49.49,48.43,48.82,237298.0,2024-01-17
334,SKYW,49.01,50.08,48.6783,49.75,295863.0,2024-01-18
335,SKYW,50.0,50.0,48.42,49.74,286849.0,2024-01-19
336,SKYW,50.0,51.1,49.8044,50.81,338572.0,2024-01-22
337,SKYW,51.8,52.58,50.885,51.05,279047.0,2024-01-23
338,SKYW,51.79,52.465,51.435,51.66,324586.0,2024-01-24
339,SKYW,52.84,53.8,52.35,52.69,375505.0,2024-01-25
340,SKYW,53.0,54.63,53.0,54.08,464320.0,2024-01-26
341,SKYW,54.35,54.57,53.715,54.55,203898.0,2024-01-29
342,SKYW,54.34,54.88,53.83,54.75,284532.0,2024-01-30
343,SKYW,54.57,54.93,53.13,53.26,410348.0,2024-01-31
344,SKYW,53.51,54.21,52.7796,54.09,504693.0,2024-02-01
345,SKYW,54.96,59.11,53.68,58.51,955298.0,2024-02-02
346,SKYW,59.19,60.4,58.65,59.62,848889.0,2024-02-05
347,SKYW,59.32,60.14,58.87,59.57,617565.0,2024-02-06
348,SKYW,59.69,60.51,58.675,59.33,621420.0,2024-02-07
349,SKYW,59.72,60.205,59.08,59.69,504309.0,2024-02-08
350,SKYW,59.69,60.1,58.71,59.32,311118.0,2024-02-09
351,SKYW,59.63,60.7,59.13,59.77,531610.0,2024-02-12
352,SKYW,58.7,59.99,57.15,59.22,487884.0,2024-02-13
353,SKYW,60.0,60.1989,58.47,59.27,322354.0,2024-02-14
354,SKYW,59.62,59.71,58.3426,58.92,242947.0,2024-02-15
355,SKYW,58.35,59.665,57.62,59.07,337704.0,2024-02-16
356,SKYW,58.77,61.27,58.5843,60.76,1413611.0,2024-02-20
357,SKYW,60.38,60.6546,59.08,59.96,443154.0,2024-02-21
358,SKYW,60.28,61.4,59.92,61.04,431679.0,2024-02-22
359,SKYW,60.95,61.02,59.92,60.49,407207.0,2024-02-23
360,SKYW,60.3,61.5,60.19,61.09,476833.0,2024-02-26
361,SKYW,61.69,62.445,61.12,61.56,387530.0,2024-02-27
362,SKYW,61.09,62.51,61.09,61.56,556212.0,2024-02-28
363,SKYW,62.0,64.405,61.6,64.22,616355.0,2024-02-29
364,SKYW,64.9,65.885,63.88,64.7,440978.0,2024-03-01
365,SKYW,64.7,67.07,64.3616,65.33,683152.0,2024-03-04
366,SKYW,65.1,66.6,64.74,66.5,491550.0,2024-03-05
367,SKYW,66.6,68.34,66.25,67.63,514614.0,2024-03-06
368,SKYW,67.93,68.44,67.53,68.24,340864.0,2024-03-07
369,SKYW,68.45,69.16,67.25,67.59,559848.0,2024-03-08
370,SKYW,67.54,67.65,65.5301,66.67,306480.0,2024-03-11
371,SKYW,66.19,67.755,65.28,67.43,417710.0,2024-03-12
372,SKYW,67.28,68.06,66.72,67.64,454057.0,2024-03-13
373,SKYW,67.26,67.49,65.32,66.13,618664.0,2024-03-14
374,SKYW,65.8,67.46,65.715,66.34,4979399.0,2024-03-15
375,SKYW,66.4,67.85,65.29,65.51,661505.0,2024-03-18
376,SKYW,65.0,65.665,64.3,65.24,435827.0,2024-03-19
377,SKYW,65.24,67.4,64.735,67.3,453583.0,2024-03-20
378,SKYW,67.37,68.47,66.95,68.42,353533.0,2024-03-21
379,SKYW,68.29,68.42,66.985,67.14,301181.0,2024-03-22
380,SKYW,66.91,68.53,66.58,68.29,273943.0,2024-03-25
381,SKYW,68.34,69.6,68.05,68.28,305252.0,2024-03-26
382,SKYW,68.79,69.68,68.185,69.48,322417.0,2024-03-27
383,SKYW,69.49,70.3299,68.77,69.08,353180.0,2024-03-28
384,SKYW,69.07,69.59,68.48,68.74,288676.0,2024-04-01
385,SKYW,68.0,68.4,66.71,68.39,377353.0,2024-04-02
386,SKYW,67.77,69.3299,67.77,69.06,292802.0,2024-04-03
387,SKYW,69.38,69.97,67.35,67.97,305231.0,2024-04-04
388,SKYW,68.68,69.27,68.595,69.22,362831.0,2024-04-05
389,SKYW,69.5,71.155,69.32,70.74,431508.0,2024-04-08
390,SKYW,70.55,70.705,68.01,69.48,331535.0,2024-04-09
391,SKYW,69.69,70.6,67.5,67.66,351714.0,2024-04-10
392,SKYW,67.92,68.89,66.74,68.89,276640.0,2024-04-11
393,SKYW,67.8,67.935,66.61,67.72,278205.0,2024-04-12
394,SKYW,68.0,69.475,66.5011,66.9,316088.0,2024-04-15
395,SKYW,66.62,66.8,64.65,66.69,328807.0,2024-04-16
